date_local,occ_count_mean,occ_count_max,occupied,empty,wifi_south_total,wifi_south_mean,air_temp_set_1,air_temp_set_2,dew_point_temperature_set_1d,relative_humidity_set_1,solar_radiation_set_1,temp_interior_mean,mels_S,lig_S,hvac_S,ele_south_total,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_weekend,is_business_hour,is_holiday
2019-02-19 01:45:00-08:00,4.0,4.0,1.0,0.0,65.0,32.5,6.72,7.08,-7.03,37.12,0.0,23.1956,1.475,0.2,30.395,32.07,0.4422886902190013,0.8968727415326883,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 02:00:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,6.86,7.08,-6.69,37.74,0.0,23.193499999999997,1.45,0.2,25.01666667,26.666666669999998,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 02:15:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,6.64,6.8,-6.39,39.2,0.0,23.212266666666665,1.425,0.2,24.84736842,26.47236842,0.5555702330196022,0.8314696123025452,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 02:30:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,6.51,6.67,-6.68,38.7,0.0,23.193499999999997,1.4,0.166666667,22.08368421,23.650350877,0.6087614290087207,0.7933533402912352,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 02:45:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,6.12,6.31,-6.0,41.85,0.0,23.1872,1.5,0.2,21.76315789,23.463157889999998,0.6593458151000688,0.7518398074789774,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 03:00:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,5.83,5.95,-5.78,43.41,0.0,23.2226,1.6,0.2,20.16157895,21.96157895,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 03:15:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,5.68,5.79,-5.72,44.08,0.0,23.178866666666668,1.55,0.2,17.22052632,18.97052632,0.7518398074789773,0.659345815100069,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 03:30:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,5.51,5.78,-6.28,42.73,0.0,23.145533333333333,1.5,0.18,20.59833333,22.27833333,0.7933533402912352,0.6087614290087207,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 03:45:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,5.45,5.85,-6.74,41.45,0.0,23.13313333333333,1.792857143,0.18,20.36882353,22.341680673,0.8314696123025452,0.5555702330196023,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 04:00:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,5.38,5.64,-6.9,41.13,0.0,23.112299999999998,2.085714286,0.16,23.81666667,26.062380956,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 04:15:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,5.38,5.52,-7.01,40.78,0.0,23.12473333333333,2.378571429,0.2,24.61666667,27.195238099,0.8968727415326884,0.44228869021900125,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 04:30:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,5.43,5.58,-7.46,39.27,0.0,23.12683333333333,2.671428571,0.175,22.41111111,25.257539681,0.9238795325112867,0.38268343236508984,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 04:45:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,5.29,5.54,-7.42,39.76,0.0,23.1872,2.964285714,0.2,19.68842105,22.852706763999997,0.9469301294951057,0.3214394653031615,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 05:00:00-08:00,0.0,0.0,0.0,1.0,65.0,32.5,5.19,5.68,-7.42,40.04,0.0,23.1393,3.257142857,0.2,20.319,23.776142857,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 05:15:00-08:00,0.3333333333333333,1.0,1.0,0.0,65.0,32.5,5.33,5.73,-7.4,39.71,0.0,23.16233333333333,3.55,0.175,20.57368421,24.298684209999998,0.9807852804032304,0.19509032201612833,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 05:30:00-08:00,1.0,1.0,1.0,0.0,65.0,32.5,5.45,5.56,-7.29,39.73,0.0,23.17893333333333,3.842857143,0.96,19.82,24.622857143,0.9914448613738104,0.1305261922200517,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 05:45:00-08:00,1.0,1.0,1.0,0.0,65.0,32.5,5.34,5.47,-7.18,40.38,0.0,23.174666666666667,4.135714286,1.16,14.48166667,19.777380956,0.9978589232386035,0.06540312923014305,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 06:00:00-08:00,1.2666666666666666,2.0,1.0,0.0,65.0,32.5,5.26,5.37,-7.08,40.91,0.0,23.1852,4.428571429,4.44,19.8425,28.711071429,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 06:15:00-08:00,1.1333333333333333,2.0,1.0,0.0,65.0,32.5,5.1,5.23,-7.0,41.62,0.0,23.212266666666668,4.721428571,1.2,17.84421053,23.765639101,0.9978589232386035,-0.06540312923014292,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 06:30:00-08:00,1.0,3.0,1.0,0.0,65.0,32.5,4.98,5.07,-6.69,42.98,0.0,23.183,5.014285714,1.275,22.66111111,28.950396824000002,0.9914448613738105,-0.13052619222005138,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 06:45:00-08:00,2.6666666666666665,5.0,1.0,0.0,65.0,32.5,4.87,5.04,-6.76,43.08,0.51,23.170466666666666,5.307142857,3.8475,23.71529412,32.869936976999995,0.9807852804032305,-0.19509032201612797,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 07:00:00-08:00,2.0,3.0,1.0,0.0,65.0,32.5,4.86,4.98,-6.56,43.77,4.5,23.214266666666667,5.6,4.598,15.26277778,25.46077778,0.9659258262890683,-0.25881904510252085,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 07:15:00-08:00,3.2,5.0,1.0,0.0,65.0,32.5,4.74,4.81,-5.97,46.17,11.0,23.258066666666664,6.0,4.576,14.46555556,25.04155556,0.9469301294951057,-0.3214394653031616,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 07:30:00-08:00,5.133333333333334,9.0,1.0,0.0,65.0,32.5,4.84,4.92,-5.97,45.84,41.82,23.274766666666665,6.4,4.65,10.64722222,21.69722222,0.9238795325112867,-0.3826834323650897,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 07:45:00-08:00,11.666666666666666,14.0,1.0,0.0,65.0,32.5,4.94,5.01,-6.11,45.03,97.0,23.295599999999997,6.125,4.73,19.7125,30.5675,0.8968727415326884,-0.44228869021900113,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 08:00:00-08:00,12.266666666666667,14.0,1.0,0.0,65.0,32.5,5.13,5.31,-6.37,43.57,141.9,23.391399999999997,5.85,4.376,19.96105263,30.18705263,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 08:15:00-08:00,13.266666666666667,15.0,1.0,0.0,65.0,32.5,5.4,5.53,-6.36,42.8,183.9,23.662266666666664,5.575,4.09,18.89263158,28.55763158,0.8314696123025451,-0.5555702330196023,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 08:30:00-08:00,17.4,21.0,1.0,0.0,65.0,32.5,6.0,5.74,-5.79,42.89,227.0,23.75183333333333,5.3,4.096666667,19.35888889,28.755555557,0.7933533402912352,-0.6087614290087207,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 08:45:00-08:00,17.533333333333335,20.0,1.0,0.0,65.0,32.5,6.13,5.97,-5.47,43.53,270.6,23.770666666666667,6.05,4.112,22.435,32.596999999999994,0.7518398074789774,-0.6593458151000688,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 09:00:00-08:00,21.0,26.0,1.0,0.0,65.0,32.5,6.29,6.35,-5.51,42.95,313.3,23.635199999999998,6.8,4.218,15.29444444,26.31244444,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 09:15:00-08:00,30.0,34.0,1.0,0.0,65.0,32.5,6.53,6.67,-5.64,41.82,355.6,23.487199999999998,8.5,4.3,14.58722222,27.387222219999998,0.6593458151000686,-0.7518398074789776,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 09:30:00-08:00,29.0,34.0,1.0,0.0,65.0,32.5,6.69,6.9,-5.72,41.1,395.2,23.530966666666664,8.38,4.36,20.49944444,33.23944444,0.6087614290087204,-0.7933533402912353,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 09:45:00-08:00,28.4,30.0,1.0,0.0,65.0,32.5,6.99,7.08,-5.64,40.53,432.9,23.557933333333335,8.26,4.418,21.25736842,33.93536842,0.5555702330196022,-0.8314696123025453,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 10:00:00-08:00,28.066666666666666,31.0,1.0,0.0,65.0,32.5,7.36,7.35,-5.21,40.81,468.2,23.605966666666667,8.14,4.766666667,25.19411765,38.100784317,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 10:15:00-08:00,26.466666666666665,27.0,1.0,0.0,65.0,32.5,7.86,7.64,-4.92,40.32,501.3,23.633066666666664,8.02,4.76,22.96055556,35.74055556,0.4422886902190013,-0.8968727415326883,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 10:30:00-08:00,30.4,35.0,1.0,0.0,65.0,32.5,8.39,8.07,-4.83,39.16,531.0,23.69973333333333,7.9,4.86,22.72823529,35.488235290000006,0.3826834323650899,-0.9238795325112867,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 10:45:00-08:00,30.533333333333335,34.0,1.0,0.0,65.0,32.5,8.94,8.55,-4.19,39.58,558.4,23.68733333333333,7.84,4.92,22.25210526,35.01210526,0.32143946530316175,-0.9469301294951056,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 11:00:00-08:00,32.0,34.0,1.0,0.0,65.0,32.5,10.29,8.91,-3.96,36.78,582.1,23.733,7.78,4.92,21.91578947,34.615789469999996,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 11:15:00-08:00,23.0,31.0,1.0,0.0,65.0,32.5,11.57,8.92,-3.96,33.77,602.4,23.80393333333333,7.72,4.86,23.07666667,35.65666667,0.19509032201612816,-0.9807852804032304,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 11:30:00-08:00,20.466666666666665,23.0,1.0,0.0,65.0,32.5,12.01,9.42,-3.55,33.83,620.5,23.81853333333333,7.66,4.875,25.02777778,37.562777780000005,0.13052619222005157,-0.9914448613738104,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 11:45:00-08:00,15.266666666666667,19.0,1.0,0.0,65.0,32.5,11.87,9.54,-3.47,34.35,633.7,23.866266666666668,7.6,4.82,23.13529412,35.55529412,0.06540312923014312,-0.9978589232386035,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 12:00:00-08:00,13.333333333333334,19.0,1.0,0.0,65.0,32.5,10.69,10.15,-3.83,36.17,643.8,23.839433333333332,7.54,4.7725,22.985,35.2975,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 12:15:00-08:00,17.533333333333335,24.0,1.0,0.0,65.0,32.5,11.03,10.27,-3.68,35.75,649.2,23.85826666666667,7.48,4.618,22.76666667,34.86466667,-0.06540312923014287,-0.9978589232386035,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 12:30:00-08:00,24.2,26.0,1.0,0.0,65.0,32.5,11.18,10.67,-2.88,37.57,653.0,23.9123,7.42,4.4975,25.04,36.957499999999996,-0.13052619222005132,-0.9914448613738105,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 12:45:00-08:00,29.0,31.0,1.0,0.0,65.0,32.5,11.09,10.47,-4.78,32.8,651.1,23.895666666666667,7.36,4.458,22.89473684,34.712736840000005,-0.19509032201612792,-0.9807852804032305,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 13:00:00-08:00,25.466666666666665,30.0,1.0,0.0,65.0,32.5,12.29,10.59,-4.82,30.18,646.5,23.947633333333332,7.3,4.8,23.91111111,36.01111111,-0.25881904510252035,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 13:15:00-08:00,23.8,25.0,1.0,0.0,65.0,32.5,13.31,10.86,-5.56,26.69,637.4,24.012266666666665,8.3,4.8,22.56263158,35.66263158,-0.3214394653031611,-0.9469301294951058,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 13:30:00-08:00,26.0,32.0,1.0,0.0,65.0,32.5,13.83,11.29,-4.99,26.93,624.2,24.0227,8.3,4.78,25.3045,38.3845,-0.3826834323650892,-0.923879532511287,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 13:45:00-08:00,24.0,27.0,1.0,0.0,65.0,32.5,14.49,11.36,-5.52,24.78,609.2,24.062333333333335,8.3,4.88,21.74210526,34.922105259999995,-0.44228869021900147,-0.8968727415326883,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 14:00:00-08:00,28.666666666666668,35.0,1.0,0.0,65.0,32.5,12.16,11.24,-5.77,28.33,590.2,24.0643,8.3,4.898,19.87789474,33.075894739999995,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 14:15:00-08:00,31.266666666666666,34.0,1.0,0.0,65.0,32.5,11.3,10.5,-4.37,33.35,566.1,24.05393333333333,8.9,5.056,22.58888889,36.544888889999996,-0.5555702330196023,-0.8314696123025452,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 14:30:00-08:00,12.866666666666667,20.0,1.0,0.0,65.0,32.5,11.55,10.18,-4.35,32.86,543.2,24.0706,8.8,5.138,23.1245,37.0625,-0.6087614290087207,-0.7933533402912352,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 14:45:00-08:00,21.2,28.0,1.0,0.0,65.0,32.5,11.57,10.27,-4.67,32.02,506.0,24.12066666666666,8.7,5.094,21.48368421,35.277684210000004,-0.6593458151000688,-0.7518398074789774,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 15:00:00-08:00,27.866666666666667,30.0,1.0,0.0,65.0,32.5,11.46,10.27,-3.93,34.1,465.3,24.16433333333333,8.6,5.218,18.89315789,32.71115789,-0.7071067811865475,-0.7071067811865477,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 15:15:00-08:00,24.333333333333332,29.0,1.0,0.0,65.0,32.5,11.92,10.19,-3.82,33.35,461.6,24.220533333333332,8.3,5.198,20.64647059,34.14447059,-0.7518398074789773,-0.6593458151000691,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 15:30:00-08:00,32.06666666666667,38.0,1.0,0.0,65.0,32.5,11.74,10.03,-3.89,33.58,413.3,24.180999999999997,7.814285714,5.018,21.93684211,34.769127824,-0.7933533402912349,-0.6087614290087209,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 15:45:00-08:00,35.2,39.0,1.0,0.0,65.0,32.5,10.62,9.75,-2.48,40.15,352.2,24.17893333333333,7.328571429,4.86,15.6845,27.873071429,-0.8314696123025448,-0.555570233019603,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 16:00:00-08:00,33.0,35.0,1.0,0.0,65.0,32.5,10.28,9.64,-0.16,48.66,335.8,24.2352,6.842857143,4.86,22.65263158,34.355488723,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 16:15:00-08:00,28.266666666666666,30.0,1.0,0.0,65.0,32.5,10.98,9.49,-0.28,46.05,302.6,24.23313333333333,6.357142857,4.96,24.33529412,35.652436977,-0.8968727415326883,-0.44228869021900136,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 16:30:00-08:00,23.266666666666666,25.0,1.0,0.0,65.0,32.5,12.04,9.56,-0.72,41.59,245.2,24.208099999999998,5.871428571,4.978,24.92631579,35.775744361,-0.9238795325112868,-0.3826834323650895,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 16:45:00-08:00,20.733333333333334,22.0,1.0,0.0,65.0,32.5,12.33,9.71,-1.61,38.24,199.4,24.174799999999998,5.385714286,5.045,27.98,38.410714286,-0.9469301294951056,-0.3214394653031618,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 17:00:00-08:00,17.466666666666665,20.0,1.0,0.0,65.0,32.5,11.79,9.46,-1.55,39.78,161.5,24.237233333333332,4.9,4.998333333,25.75,35.648333333,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 17:15:00-08:00,12.4,15.0,1.0,0.0,65.0,32.5,10.68,9.26,0.1,48.29,109.1,24.208066666666664,4.2,4.738,23.94736842,32.88536842,-0.9807852804032303,-0.19509032201612866,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 17:30:00-08:00,9.6,11.0,1.0,0.0,65.0,32.5,10.81,8.85,0.97,50.96,60.51,24.185133333333333,3.5,4.626666667,24.21666667,32.343333337,-0.9914448613738104,-0.13052619222005163,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 17:45:00-08:00,8.466666666666667,10.0,1.0,0.0,65.0,32.5,10.07,8.54,0.9,53.24,24.95,24.174666666666667,3.3375,4.634,21.90769231,29.87919231,-0.9978589232386035,-0.06540312923014362,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 18:00:00-08:00,7.533333333333333,9.0,1.0,0.0,65.0,32.5,8.73,8.27,0.98,58.59,5.63,24.135166666666667,3.175,4.66,24.51,32.345,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 18:15:00-08:00,4.866666666666666,10.0,1.0,0.0,65.0,32.5,8.28,8.12,0.97,60.34,0.82,24.049866666666667,3.0125,4.6175,28.043125,35.673125,-0.9978589232386036,0.06540312923014237,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 18:30:00-08:00,2.6,4.0,1.0,0.0,65.0,32.5,8.26,8.01,1.04,60.71,0.11,24.055966666666666,2.85,4.552,29.65555556,37.05755556,-0.9914448613738104,0.13052619222005213,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 18:45:00-08:00,3.0,5.0,1.0,0.0,65.0,32.5,8.0,7.63,1.01,61.68,0.02,23.987333333333332,2.6875,4.6175,25.2,32.504999999999995,-0.9807852804032304,0.1950903220161283,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0
2019-02-19 19:00:00-08:00,3.066666666666667,4.0,1.0,0.0,65.0,32.5,7.71,7.64,1.05,63.07,0.0,24.0081,2.525,4.53,23.96842105,31.02342105,-0.9659258262890682,0.25881904510252113,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 19:15:00-08:00,0.3333333333333333,1.0,1.0,0.0,65.0,32.5,7.62,7.77,1.13,63.81,0.0,23.90393333333333,2.3625,4.59,23.92105263,30.87355263,-0.9469301294951057,0.3214394653031615,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 19:30:00-08:00,0.4,2.0,1.0,0.0,65.0,32.5,7.59,7.83,1.18,64.18,0.0,23.899766666666665,2.2,2.0,24.29473684,28.494736839999998,-0.9238795325112866,0.38268343236509,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 19:45:00-08:00,2.0,3.0,1.0,0.0,65.0,32.5,7.65,7.8,1.53,65.53,0.0,23.8664,2.158333333,1.366666667,25.63684211,29.16184211,-0.8968727415326884,0.442288690219001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 20:00:00-08:00,2.2,3.0,1.0,0.0,65.0,32.5,7.75,7.73,2.09,67.72,0.0,23.847699999999996,2.116666667,0.0,24.46666667,26.583333337,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 20:15:00-08:00,2.1333333333333333,3.0,1.0,0.0,65.0,32.5,7.77,7.72,2.2,68.13,0.0,23.812266666666666,2.075,0.0,23.43333333,25.50833333,-0.8314696123025455,0.5555702330196018,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 20:30:00-08:00,3.0,3.0,1.0,0.0,65.0,32.5,7.68,7.63,2.12,68.16,0.0,23.799733333333332,2.033333333,0.1,22.92105263,25.054385962999998,-0.7933533402912352,0.6087614290087205,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 20:45:00-08:00,2.1333333333333333,3.0,1.0,0.0,65.0,32.5,7.63,7.58,2.13,68.44,0.0,23.753866666666667,1.991666667,0.22,26.45,28.661666667,-0.7518398074789777,0.6593458151000684,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 21:00:00-08:00,2.0,2.0,1.0,0.0,65.0,32.5,7.62,7.59,2.58,70.72,0.0,23.730966666666667,1.95,0.24,22.29473684,24.48473684,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 21:15:00-08:00,2.0,2.0,1.0,0.0,65.0,32.5,7.56,7.52,3.06,73.44,0.0,23.72893333333333,1.908333333,0.18,20.16555556,22.253888893000003,-0.6593458151000687,0.7518398074789775,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 21:30:00-08:00,2.0,2.0,1.0,0.0,65.0,32.5,7.54,7.52,3.54,76.02,0.0,23.658099999999997,1.866666667,0.18,21.4945,23.541166667,-0.608761429008721,0.7933533402912349,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 21:45:00-08:00,2.1333333333333333,3.0,1.0,0.0,65.0,32.5,7.51,7.5,3.71,77.08,0.0,23.5998,1.825,0.15,22.80473684,24.77973684,-0.5555702330196022,0.8314696123025452,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 22:00:00-08:00,3.0,3.0,1.0,0.0,65.0,32.5,7.41,7.44,3.76,77.87,0.0,23.587266666666665,1.783333333,0.16,22.62,24.563333333000003,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 22:15:00-08:00,3.0,3.0,1.0,0.0,65.0,32.5,7.47,7.53,3.86,78.09,0.0,23.574866666666665,1.741666667,0.14,21.41705882,23.298725487000002,-0.4422886902190014,0.8968727415326883,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 22:30:00-08:00,3.1333333333333333,4.0,1.0,0.0,65.0,32.5,7.11,7.34,3.65,78.86,0.0,23.528966666666665,1.7,0.15,23.02105263,24.87105263,-0.38268343236508956,0.9238795325112868,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 22:45:00-08:00,2.2666666666666666,4.0,1.0,0.0,65.0,32.5,7.03,7.21,3.54,78.71,0.0,23.508,1.7,0.2,21.849375,23.749374999999997,-0.32143946530316186,0.9469301294951056,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 23:00:00-08:00,2.0,2.0,1.0,0.0,65.0,32.5,7.08,7.03,3.52,78.3,0.0,23.481,1.7,0.1,22.44736842,24.24736842,-0.2588190451025207,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
2019-02-19 23:15:00-08:00,2.0,2.0,1.0,0.0,65.0,32.5,6.87,6.84,3.46,79.14,0.0,23.424799999999998,1.7,0.1,26.58,28.38,-0.19509032201612872,0.9807852804032303,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0
